"","name","hashtag","text"
"52398","tmj_stl_jobs","job Cosmetology CreveCoeur Hiring CareerArc ","Join the Ulta Beauty team! See our latest #job opening here: https://t.co/bnMKXPgmcd #Cosmetology #CreveCoeur, MO #Hiring #CareerArc"
"215364","tmj_bhm_hrta","hiring Pelham SONIC ","Want to work at SONIC Drive-In? We're #hiring in #Pelham, AL! Click for details: https://t.co/YwMXuDWGyR #SONIC… https://t.co/cjiYC2NqV1"
"201832","tmj_dtw_health","FlatRock Healthcare Job Jobs Hiring CareerArc ","Want to work in #FlatRock, MI? View our latest opening: https://t.co/yt6Cidv4Mi #Healthcare #Job #Jobs #Hiring #CareerArc"
"626847","tmj_bos_jobs","hiring Seasonal ","We're #hiring! Click to apply: Seasonal Brand Associate - Mall @ Whitney Field - https://t.co/oUDiCLdS8z #Seasonal… https://t.co/8ThZQXQ2n8"
"484184","tmj_INK_HRTA","Indianapolis job Hospitality Hiring CareerArc ","If you're looking for work in #Indianapolis, IN, check out this #job: https://t.co/CGAVtCtNBv #Hospitality #Hiring #CareerArc"
"704478","511nyNJ","I195 ","Cleared: Special Event on #I195 EB at West of Exit 8 - CR 539"
"157111","tmj_bos_eng","hiring job Engineering Norwood CareerArc ","We're #hiring! Read about our latest #job opening here: Consultant Engineer - https://t.co/uSslTDv7RM #Engineering #Norwood, MA #CareerArc"
"448151","tmj_bos_cler","hiring Clerical Watertown Job Jobs CareerArc ","We're #hiring! Click to apply: Front Desk Coordinator - https://t.co/U2IeLUd3hE #Clerical #Watertown, MA #Job #Jobs #CareerArc"
"341544","tmj_bos_cstsrv","job Boston CustomerService Hiring CareerArc ","Interested in a #job in #Boston, MA? This could be a great fit: https://t.co/lGnTuBJIX5 #CustomerService #Hiring #CareerArc"
"555210","tmj_sea_legal1","job ","Can you recommend anyone for this #job? JDHuntr In-House Counsel Jobs 20699 Counsel – Transactional, General Corpor… https://t.co/k8o45wlOgZ"
"488405","TotalTrafficBNA","BerryHill Nashville traffic ","Accident, right lane blocked in #BerryHill on I 65 NB at Armory Dr #Nashville #traffic https://t.co/rU1w1uRSkB"
"505525","tmj_il_retail","hiring job ","We're #hiring! Read about our latest #job opening here: Retail Merchandiser- Part Time - https://t.co/p3CUEi2dvr… https://t.co/KwjB7ldTxo"
"3157","tmj_nya_nursing","job Albany Nursing Hiring CareerArc ","Interested in a #job in #Albany, NY? This could be a great fit: https://t.co/qhY37P193V #Nursing #Hiring #CareerArc"
"315392","tmj_bna_retail","Columbia job Retail Hiring CareerArc ","If you're looking for work in #Columbia, TN, check out this #job: https://t.co/RDo83IzDut #Retail #Hiring #CareerArc"
"560341","tmj_msp_itpm","Eagan ProjectMgmt Job Jobs Hiring CareerArc ","Want to work in #Eagan, MN? View our latest opening: https://t.co/usIxiJZnyK #ProjectMgmt #Job #Jobs #Hiring #CareerArc"
"468469","FireEmergency","","21:57 en Ñuñoa Accidente vehicular (10-4) R3 B4 General Gorostiaga y Avenida Echenique https://t.co/nUomx0nNqm"
"119387","tmj_NHC_retail","Epping job Retail Hiring CareerArc ","See our latest #Epping, NH #job and click to apply: Merchandise and Service Coordinator - https://t.co/WoejaneOYn #Retail #Hiring #CareerArc"
"680921","tmj_bos_cstsrv","Boston CustomerService Job Jobs Hiring CareerArc ","Want to work in #Boston, MA? View our latest opening: https://t.co/7itfww7GnC #CustomerService #Job #Jobs #Hiring #CareerArc"
"699223","tmj_dfw_finance","Dallas job Finance Hiring CareerArc ","If you're looking for work in #Dallas, TX, check out this #job: https://t.co/2iF7KZaGRT #Finance #Hiring #CareerArc"
"248684","EAD_CHILE","","02:16 en Pirque 10-7-1 Q3 Alcalde Hernan Prieto y Los Silos https://t.co/O5aLgCRI2b"
"211301","tmj_rdu_retail","hiring job Retail Clayton CareerArc ","We're #hiring! Read about our latest #job opening here: Store Manager - https://t.co/GdXQeNmILL #Retail #Clayton, NC #CareerArc"
"715379","QBBenz","","Tonite @mbarjxn @ Fulton County, Georgia https://t.co/j2hBuX13xG"
"3796","tmj_bna_retail","hiring Nashville Retail Job Jobs CareerArc ","Want to work at Dollar General? We're #hiring in #Nashville, TN! Click for details: https://t.co/OqatCwGXMz #Retail #Job #Jobs #CareerArc"
"423360","tmj_rdu_sales","hiring ChapelHill Sales Job Jobs CareerArc ","Want to work at MarketSource? We're #hiring in #ChapelHill, NC! Click for details: https://t.co/9db8DtF97i #Sales #Job #Jobs #CareerArc"
"476669","tmj_bos_retail","job Retail Brockton Hiring CareerArc ","This #job might be a great fit for you: Seasonal Cashier - https://t.co/p6RxxVM4Ii #Retail #Brockton, MA #Hiring #CareerArc"
"194809","tmj_GRN_schn","job SupplyChain Greenville Hiring CareerArc ","This #job might be a great fit for you: Receiver - https://t.co/6kPFDvj5WH #SupplyChain #Greenville, SC #Hiring #CareerArc"
"720300","tmj_clt_nursing","job Nursing Matthews Hiring CareerArc ","Join the Fresenius Medical Care team! See our latest #job opening here: https://t.co/LTF7y4Vcb4 #Nursing #Matthews, NC #Hiring #CareerArc"
"260076","tmj_bc_jobs","job ","Can you recommend anyone for this #job? Seasonal Stock Associate - Morgan Crossing - https://t.co/8pDVG80PPm… https://t.co/BLzBAmFJNr"
"253902","tmj_LAL_retail","hiring Retail Vidor Job Jobs CareerArc ","We're #hiring! Click to apply: Shift Supervisor Management Trainee - https://t.co/toi31hEsIt #Retail #Vidor, TX #Job #Jobs #CareerArc"
"604624","tmj_cin_jobs","job Hiring CareerArc ","Can you recommend anyone for this #job in OH? https://t.co/wvdnuvNR52 #Hiring #CareerArc"
"313901","tmj_chh_labor","Columbus Labor Job Jobs Hiring CareerArc ","Want to work in #Columbus, OH? View our latest opening: https://t.co/XvKwgKEClv #Labor #Job #Jobs #Hiring #CareerArc"
"532951","TotalTrafficROC","Ogden traffic ","Accident with injuries in #Ogden on Manitou Rd Both NB/SB at Spencerport Rd #traffic https://t.co/0wsFrm9588"
"175137","tmj_GAS_transp","job Transportation Beaufort Hiring CareerArc ","Join the UPS team! See our latest #job opening here: https://t.co/c9EGXaavY9 #Transportation #Beaufort, SC #Hiring #CareerArc"
"176927","tmj_gta_retail","Mississauga job Retail Hiring CareerArc ","See our latest #Mississauga, ON #job and click to apply: Grocery Retail Merchandiser - https://t.co/gLfiVuLzit #Retail #Hiring #CareerArc"
"489690","tmj_des_health","hiring job ","We're #hiring! Read about our latest #job opening here: Patient Safety Assistant - https://t.co/5zWaIZIu8e… https://t.co/pPvr48qgjB"
"711913","AlvarRock","","¡Ya llegamos a Xalapa! 😁 (@ ¡¡Abuelitos!! in Xalapa-Enríquez, VER) https://t.co/YJnvElcFKf"
"399949","tmj_cae_transp","hiring Transportation ","We're #hiring! Click to apply: CDL A Owner Operator, Truck Driver - https://t.co/k6kH3zPBGz #Transportation… https://t.co/sYvCrfmqNE"
"679565","tmj_pdx_sales","job Sales Vancouver Hiring CareerArc ","Can you recommend anyone for this #job? Auditing Specialist - https://t.co/EekM8yibQc #Sales #Vancouver, WA #Hiring #CareerArc"
"56607","tmj_chi_sales","ArlingtonHeights job Sales Hiring CareerArc ","If you're looking for work in #ArlingtonHeights, IL, check out this #job: https://t.co/dfKEtRtnzc #Sales #Hiring #CareerArc"
"337348","dduartemella","","17:02 en Puente Alto Accidente vehicular (10-4-1) R2 B7 Miguel Angel y Creta https://t.co/owyjZVIJmZ"
"58857","tmj_mit_jobs","job Seasonal Troy Hiring CareerArc ","Join the Gap Inc. team! See our latest #job opening here: https://t.co/YIjK0Opwtp #Seasonal #Troy, MI #Hiring #CareerArc"
"34891","tmj_ar_usa_jobs","LittleRock job Hiring CareerArc ","See our latest #LittleRock, AR #job and click to apply: RN - Holding - PRN - https://t.co/vsyJdOSZ88 #Hiring #CareerArc"
"103702","fdo2000","","12:47 en Maipú Accidente vehicular (10-4) R1 BX3 Camino a Rinconada y Avenida Las Naciones https://t.co/MvDmQ1WMmj"
"5807","NCHSCareers","BoyntonBeach job ","See our latest #BoyntonBeach, FL #job and click to apply: Radiology Technician - Boynton Beach, FL! -… https://t.co/njRCYkvmY1"
"84033","tmj_chi_manuf","job Bolingbrook KellyJobs ","Interested in a #job in #Bolingbrook, IL? This could be a great fit: https://t.co/3JWuvEdX34 #KellyJobs… https://t.co/ab9Fw2nEIF"
"33440","tmj_sfo_health","Danville Healthcare Job Jobs Hiring CareerArc ","Want to work in #Danville, CA? View our latest opening: https://t.co/4dtrKzgMqQ #Healthcare #Job #Jobs #Hiring #CareerArc"
"139393","tmj_aus_cstsrv","CedarPark job manager Hiring CareerArc ","See our latest #CedarPark, TX #job and click to apply: Assistant Manager - https://t.co/gw0zIr36N2 #manager #Hiring #CareerArc"
"385135","tmj_msp_sales","hiring job ","We're #hiring! Read about our latest #job opening here: Sales Specialist (Pro Services) - https://t.co/yC8atuwiHb… https://t.co/Wpd87nMZ5w"
"322141","TampaEFL","streak Snapchat ","The #streak won the streaks of #Snapchat. Hands down. What a show 🌏 💫 (@ The Ranch in GA) https://t.co/9CUkw1MMgE"
"232318","tmj_ctm_transp","Hamden job Transportation Hiring CareerArc ","See our latest #Hamden, CT #job and click to apply: CDL Furniture Driver - https://t.co/ARpnR6qa6S #Transportation #Hiring #CareerArc"
"633382","tmj_bna_health","job Nashville Healthcare Hiring CareerArc ","Interested in a #job in #Nashville, TN? This could be a great fit: https://t.co/2vcnvsyiJ4 #Healthcare #Hiring #CareerArc"
"305849","tmj_dfw_hrta","job LineCook Cook Dallas Veterans Hiring CareerArc ","This #job might be a great fit for you: Line Cook - https://t.co/MaspT4nmN9 #LineCook #Cook #Dallas, TX #Veterans #Hiring #CareerArc"
"129345","tmj_den_health","hiring Healthcare Arvada Job Jobs CareerArc ","We're #hiring! Click to apply: Phlebotomist - https://t.co/ZEcq3k55rd #Healthcare #Arvada, CO #Job #Jobs #CareerArc"
"227418","tmj_jax_cstsrv","job CustomerService Jacksonville Hiring CareerArc ","This #job might be a great fit for you: Shift Leader - https://t.co/WSnzQTTlsA #CustomerService #Jacksonville, FL #Hiring #CareerArc"
"344650","tmj_iad_jobs","hiring ","We're #hiring! Click to apply: Radiologic Technologist II - South Family Practice &amp; Urgent Care Clinic -… https://t.co/MDrPCXUSKr"
"510252","tmj_atl_retail","Atlanta job retail studentjobs Hiring CareerArc ","If you're looking for work in #Atlanta, GA, check out this #job: https://t.co/YGkpQoVtaX #retail #studentjobs #Hiring #CareerArc"
"343392","tmj_miu_sales","hiring BirchRun Sales Job Jobs CareerArc ","Want to work at Soma? We're #hiring in #BirchRun, MI! Click for details: https://t.co/y9FCQod0rx #Sales #Job #Jobs #CareerArc"
"215722","tmj_NAS_retail","job Retail Smithtown Hiring CareerArc ","Can you recommend anyone for this #job? Store Team Member - https://t.co/jDbHXRE6Ck #Retail #Smithtown, NY #Hiring #CareerArc"
"48303","tmj_hou_finance","job Finance ","Can you recommend anyone for this #job? Patient Accounts Specialist - Insurance - https://t.co/JFRv7VEmSO #Finance… https://t.co/3ZKCXbzNQL"
"472167","ParkerRQuigley","Anderson SC realestate ","I am looking for a buyer on 415  Graham Rd #Anderson #SC  #realestate https://t.co/UHB0KFFaUF https://t.co/p7DKG9hIdI"
"547473","tmj_mia_hrta","job parttime Baker Bakery NorthMiami ","Can you recommend anyone for this #job? Night Baker - https://t.co/daB8Bc3IR1 #parttime #Baker #Bakery #NorthMiami,… https://t.co/RmUIcEPG5q"
"206584","tmj_cin_acct","hiring Cincinnati Accounting Job Jobs CareerArc ","Want to work at Accountemps? We're #hiring in #Cincinnati, OH! Click for details: https://t.co/7Clv8zpkJH #Accounting #Job #Jobs #CareerArc"
"568006","iembot_arx","ARX ","At 7:45 AM, 5 ESE Decorah [Winneshiek Co, IA] COCORAHS reports SNOW of 0.20 INCH #ARX https://t.co/h1gf9fqrL6"
"181147","tmj_msp_nursing","Hammond job Nursing Hiring CareerArc ","If you're looking for work in #Hammond, WI, check out this #job: https://t.co/aDH16ToHWg #Nursing #Hiring #CareerArc"
"213769","tmj_bc_jobs","job Cosmetology Chilliwack Hiring CareerArc ","Join the Great Clips team! See our latest #job opening here: https://t.co/spwEo29ETY #Cosmetology #Chilliwack, BC #Hiring #CareerArc"
"253335","tmj_nwk_transp","hiring Hackettstown ","Want to work at Forward Air Transportation Services? We're #hiring in #Hackettstown, NJ! Click for details:… https://t.co/D9Yorr3DKp"
"413491","tmj_elp_hrta","hiring job SONIC ","We're #hiring! Read about our latest #job opening here: General Manager - https://t.co/7pJUzd18cM #SONIC… https://t.co/kTyrqk69WI"
"334430","tmj_brl_hrta","hiring Berlin Hospitality Job Jobs CareerArc ","Want to work at Applebee's? We're #hiring in #Berlin, VT! Click for details: https://t.co/tERUZlzK5m #Hospitality #Job #Jobs #CareerArc"
"63373","tmj_kan_hrta","hiring OverlandPark ","Want to work at Einstein Bros. Bagels? We're #hiring in #OverlandPark, KS! Click for details:… https://t.co/2B1kRevzeh"
"492105","tmj_sfo_sales","job Sales Cotati Hiring CareerArc ","Can you recommend anyone for this #job? Accounts Receivable Clerk - https://t.co/XNuZa9tEyu #Sales #Cotati, CA #Hiring #CareerArc"
"214984","iembot_rnk","RNK ","At 3:14 PM, 5 NE Independence [Grayson Co, VA] TRAINED SPOTTER reports SNOW of 5.50 INCH #RNK https://t.co/xOEwMkCmTG"
"605570","tmj_fls_cstsrv","hiring job ","We're #hiring! Read about our latest #job opening here: Telephone Operator Fulltime (St Rd 70 Location) -… https://t.co/gCbdDkLD8J"
"15665","tmj_pdx_mgmt","job management ","Join the Providence Health &amp; Services team! See our latest #job opening here: https://t.co/omsTbrZzUk #management… https://t.co/eDl9bydfcr"
"719273","tmj_vap_retail","job Retail Hampton Hiring CareerArc ","Join the CVS Health team! See our latest #job opening here: https://t.co/21Go9t0njx #Retail #Hampton, VA #Hiring #CareerArc"
"710300","tmj_OKA_HRTA","hiring Twinsburg parttime ","Want to work at Panera Bread? We're #hiring in #Twinsburg, OH! Click for details: https://t.co/pL9L5kWpXh #parttime… https://t.co/AV26YvMr6Q"
"681421","remaxnaperville","listing Napervill ","Bernie Cobb, Jr. would love to show you the #listing at 440 West Gartner Road #Napervill... https://t.co/8zPhoeRyNh https://t.co/lHN8ZpVFw5"
"551471","tmj_cao_art","job Cypress Art Hiring CareerArc ","Interested in a #job in #Cypress, CA? This could be a great fit: https://t.co/WTeuim35Nd #Art #Hiring #CareerArc"
"366990","tmj_phl_nursing","hiring Vineland Nursing Job Jobs CareerArc ","Want to work at BAYADA? We're #hiring in #Vineland, NJ! Click for details: https://t.co/bNWqcZvI5V #Nursing #Job #Jobs #CareerArc"
"518475","PtCore","DEADASS CorepersonalTraining HealthisWealth ","They don't wanna 👀 U Livingggg! #DEADASS Though #CorepersonalTraining #HealthisWealth… https://t.co/gLO6gYsvyu"
"662308","tmj_tpa_nursing","job Nursing Brandon Hiring CareerArc ","Join the Supplemental Health Care team! See our latest #job opening here: https://t.co/2fdSgfqirJ #Nursing #Brandon, FL #Hiring #CareerArc"
"393188","tmj_pdx_cler","Beaverton job Clerical Hiring CareerArc ","If you're looking for work in #Beaverton, OR, check out this #job: https://t.co/metrFPR8x5 #Clerical #Hiring #CareerArc"
"213493","tmj_la_hrta","Lafayette SONIC Hospitality Job Jobs Hiring CareerArc ","Want to work in #Lafayette, LA? View our latest opening: https://t.co/wfco9L4UEi #SONIC #Hospitality #Job #Jobs #Hiring #CareerArc"
"98186","fashionmaven82","","Monday gymmmming🏋🏽‍♂️ Do it with passion or not at all. Book your personal chef 👨🏾‍🍳… https://t.co/fOWlhfSsuI"
"721640","tmj_MT_transp","job ","Join the Forward Air Transportation Services team! See our latest #job opening here: https://t.co/VoGM2xYwYi… https://t.co/mDaQRvxPVv"
"28920","WineRackCareers","Toronto Sales Retail Job Jobs Hiring ","Want to work in #Toronto, ON? View our latest opening: https://t.co/sBVpNmWQ5d #Sales #Retail #Job #Jobs #Hiring"
"629539","tmj_sjc_retail","hiring Retail SantaCruz Job Jobs CareerArc ","We're #hiring! Click to apply: Operations Manager - https://t.co/1UEg8t2qpJ #Retail #SantaCruz, CA #Job #Jobs #CareerArc"
"44406","tmj_buf_nursing","hiring Buffalo ","Want to work at Supplemental Health Care? We're #hiring in #Buffalo, NY! Click for details: https://t.co/ZezMqfTT1i… https://t.co/eo4J643mGJ"
"244114","tmj_RAM_retail","hiring Retail Westwood Job Jobs CareerArc ","We're #hiring! Click to apply: Store Team Member - https://t.co/9JxNVm7vYP #Retail #Westwood, NJ #Job #Jobs #CareerArc"
"714199","WorkatHalifax","job RN NursingJobs Nursing DaytonaBeach Hiring ","Join the Halifax Health team! See our latest #job opening here: https://t.co/1xdWVc7BXv #RN #NursingJobs #Nursing #DaytonaBeach, FL #Hiring"
"572002","tmj_tpa_retail","hiring job ","We're #hiring! Read about our latest #job opening here: Shift Supervisor Management Trainee -… https://t.co/Ar1vIdHFfa"
"114811","tmj_sfo_itmgmt","job IT ","This #job might be a great fit for you: Multiple Information Technology Positions - https://t.co/aH7Zb3nLQr #IT… https://t.co/PXXUmhe7fJ"
"373410","tmj_nwk_auto","Bayonne Automotive Job Jobs Hiring CareerArc ","Want to work in #Bayonne, NJ? View our latest opening: https://t.co/0F0K36WNZT #Automotive #Job #Jobs #Hiring #CareerArc"
"273185","chaskihiker","","A little 10-mile self guided tour on Blackpoint Wildlife Drive. I think I saw every single bird… https://t.co/T4HNSgIbSA"
"41974","tmj_nwk_retail","job Retail Garwood Hiring CareerArc ","Can you recommend anyone for this #job? Beauty Consultant - https://t.co/Y7QoPrwlUx #Retail #Garwood, NJ #Hiring #CareerArc"
"52342","tmj_MIT_retail","job Retail Troy Hiring CareerArc ","Join the AT&amp;T team! See our latest #job opening here: https://t.co/LgTr38pnOO #Retail #Troy, MI #Hiring #CareerArc"
"484042","tmj_VAW_health","job Healthcare Winchester Hiring CareerArc ","Can you recommend anyone for this #job? Dietary Clerk - https://t.co/5cM9EuEGet #Healthcare #Winchester, VA #Hiring #CareerArc"
"487203","tmj_lax_cler","hiring Losangeles Clerical Job Jobs CareerArc ","Want to work at City of Hope? We're #hiring in #Losangeles, CA! Click for details: https://t.co/NP7oIOSVAu #Clerical #Job #Jobs #CareerArc"
"153707","tmj_OHD_HRTA","job Hospitality Richmond Hiring CareerArc ","Join the Red Lobster team! See our latest #job opening here: https://t.co/K5qWK03Tz7 #Hospitality #Richmond, IN #Hiring #CareerArc"
"400092","tmj_bos_insur","Weston job Insurance CareerArc ","If you're looking for work in #Weston, MA, check out this #job: https://t.co/9nRbWgNVyu #Insurance #CareerArc"
"607077","morganabuenno","","I'm at Hospital Divina Providência in Porto Alegre, RS https://t.co/bkukHx2J6p"
"576897","tmj_OKA_transp","job Transportation Alliance Hiring CareerArc ","This #job might be a great fit for you: Delivery Driver - https://t.co/fcafCqv3un #Transportation #Alliance, OH #Hiring #CareerArc"
"256541","tmj_RAM_hrta","job FastCasual ","Can you recommend anyone for this #job? Dishwasher - Restaurant Team Member - https://t.co/ey45SLOB2y #FastCasual… https://t.co/Z0ijtFm8Gk"
"67623","tmj_sea_health","Sammamish Healthcare Job Jobs Hiring CareerArc ","Want to work in #Sammamish, WA? View our latest opening: https://t.co/uxjFncWbvf #Healthcare #Job #Jobs #Hiring #CareerArc"
"287469","tmj_nc_nursing","job MoreheadCity Nursing Hiring CareerArc ","Can you recommend anyone for this #job in #MoreheadCity, North Carolina? https://t.co/IOkwrwDjvU #Nursing #Hiring #CareerArc"
"731399","tmj_sac_sales","job Stockton Business consultant Hiring CareerArc ","Can you recommend anyone for this #job in #Stockton, CA? https://t.co/FOtZFiOopJ #Business #consultant #Hiring #CareerArc"
"721326","tmj_flf_cstsrv","job claims Plantation Hiring CareerArc ","Join the Zurich team! See our latest #job opening here: https://t.co/RQKlghjU09 #claims #Plantation, FL #Hiring #CareerArc"
"510065","tmj_cle_hrta","ShakerHeights job FastCasual Hiring CareerArc ","If you're looking for work in #ShakerHeights, OH, check out this #job: https://t.co/Hsj8am01e6 #FastCasual #Hiring #CareerArc"
"706136","tmj_chi_retail","job Evanston Retail Hiring CareerArc ","Interested in a #job in #Evanston, IL? This could be a great fit: https://t.co/zVC8iq9whO #Retail #Hiring #CareerArc"
"664487","tmj_ash_hrta","hiring job ","We're #hiring! Read about our latest #job opening here: Lead Barista/Lead Café Server - Full-Time -… https://t.co/7znLpoIW1f"
"55114","tmj_dfw_it","Plano KellyJobs KellyServices IT Job Jobs Hiring CareerArc ","Want to work in #Plano, TX? View our latest opening: https://t.co/nyIxSJN7t7 #KellyJobs #KellyServices #IT #Job #Jobs #Hiring #CareerArc"
"661415","tmj_bos_sales","job Lowell Hiring CareerArc ","Interested in a #job in #Lowell, MA? This could be a great fit: https://t.co/fPlslSA6r8 #Hiring #CareerArc"
"735091","tmj_pdx_cosmo","Vancouver ","Join the fastest growing US retailer: Beauty Advisor Seasonal in #Vancouver, WA - click to apply!… https://t.co/hsHe7BmAs6"
"95502","tmj_okc_health","job OklahomaCity Healthcare Hiring CareerArc ","Can you recommend anyone for this #job in #OklahomaCity, OK? https://t.co/EvPMVtrInG #Healthcare #Hiring #CareerArc"
"292434","tmj_hou_cstsrv","Houston job CustomerService Hiring CareerArc ","If you're looking for work in #Houston, TX, check out this #job: https://t.co/p06iPGRWTi #CustomerService #Hiring #CareerArc"
"506103","tmj_ky_retail","Corbin hiring career Job Jobs CareerArc ","Want to work in #Corbin, KY? View our latest opening: #hiring #career https://t.co/KEn6souvpI #Job #Jobs #CareerArc"
"433553","TotalTrafficPHL","Bucks traffic ","Accident, left lane blocked in #Bucks on PATP NEX NB at Lehigh Vly #traffic https://t.co/BtegSRlPfO"
"45277","tmj_chi_retail","job Seasonal ","This #job might be a great fit for you: Seasonal Sales Associate - Main St - https://t.co/ntlJGwxYn2 #Seasonal… https://t.co/ZbsyUxcEw9"
"91942","tmj_sac_retail","Davis Retail Job Jobs Hiring CareerArc ","Want to work in #Davis, CA? View our latest opening: https://t.co/uMbrOSDYXC #Retail #Job #Jobs #Hiring #CareerArc"
"191010","tmj_cae_retail","hiring Retail Columbia Job Jobs CareerArc ","We're #hiring! Click to apply: Custodian - Retail - https://t.co/Y17kUA1h1K #Retail #Columbia, SC #Job #Jobs #CareerArc"
"132712","tmj_phx_hrta","Goodyear job Hospitality Hiring CareerArc ","See our latest #Goodyear, AZ #job and click to apply: Server Assistant/Busser - https://t.co/pocxKJULWo #Hospitality #Hiring #CareerArc"
"555944","tmj_WAT_HRTA","job UniversityPlace Hospitality Hiring CareerArc ","Can you recommend anyone for this #job in #UniversityPlace, WA? https://t.co/qbESMA6hcF #Hospitality #Hiring #CareerArc"
"140592","TotalTrafficPHL","Philadelphia traffic ","Jammed in #Philadelphia on Blvd NB between I-76 and Broad St, delay of 9 mins #traffic https://t.co/BtegSRlPfO"
"347524","StudioTreLynn","tiffany jr trelynn ","Love knows no bounds #tiffany #jr #trelynn @ Annapolis, Maryland https://t.co/fJIlU8Sng8"
"42870","tmj_lax_cosmo","hiring job ","We're #hiring! Read about our latest #job opening here: Specialty Beauty Advisor - https://t.co/VxasBgRaiE… https://t.co/XU8TRvTnHl"
"718935","tmj_hou_cstsrv","hiring Pearland CustomerService Job Jobs CareerArc ","Want to work at Starbucks? We're #hiring in #Pearland, TX! Click for details: https://t.co/2qBa4Em3j2 #CustomerService #Job #Jobs #CareerArc"
"179910","SimonParraguez","","13:27 en Maipú 10-2 B4 Toqui Aillavillú y Judea https://t.co/DODSqDbH2E"
"286262","tmj_den_cstsrv","job Englewood CustomerService Hiring CareerArc ","Can you recommend anyone for this #job in #Englewood, CO? https://t.co/dfD5iEDpKF #CustomerService #Hiring #CareerArc"
"51266","tmj_bos_eng","job Boston Engineering Hiring CareerArc ","Can you recommend anyone for this #job in #Boston, MA? https://t.co/U6vosL0IKA #Engineering #Hiring #CareerArc"
"417290","tmj_chi_mgmt","job BusinessMgmt ArlingtonHeights Hiring CareerArc ","Can you recommend anyone for this #job? Inpatient Coder - https://t.co/eQeD1QVBhf #BusinessMgmt #ArlingtonHeights, IL #Hiring #CareerArc"
"202599","tmj_chi_nursing","job CrownPoint CRNA Hiring CareerArc ","Can you recommend anyone for this #job in #CrownPoint, IN? https://t.co/B7YlPSkAhW #CRNA #Hiring #CareerArc"
"559266","tmj_sac_retail","job CitrusHeights Hiring CareerArc ","This #job might be a great fit for you: Retail Merchandising Specialist - https://t.co/WEdRSCrjeM #CitrusHeights, CA #Hiring #CareerArc"
"555788","tmj_NAS_retail","HuntingtonStation job ","See our latest #HuntingtonStation, NY #job and click to apply: Shift Supervisor Management Trainee -… https://t.co/zXen4Iv4Sa"
"501022","tmj_san_hrta","job Vista parttime baker bakery Veterans Hiring CareerArc ","Can you recommend anyone for this #job in #Vista, CA? https://t.co/D99w5A5WpU #parttime #baker #bakery #Veterans #Hiring #CareerArc"
"372059","Bendin77","","I'm at Cidade Baixa in Porto Alegre, RS w/ @gabii_mdf https://t.co/AeILsEgYxW"
"205377","tmj_msp_sales","job hiring career Hopkins CareerArc ","Can you recommend anyone for this #job? Store Counter Sales - #hiring #career https://t.co/fyDEi9qwmD #Hopkins, MN #CareerArc"
"75351","tmj_cle_hrta","FastCasual ","Gain the skills to get your careers cooking - join the Boston Market team. https://t.co/lAWBKMsGen #FastCasual… https://t.co/YZEtDMhRyt"
"122375","tmj_slc_jobs","hiring SaltLakeCity Job Jobs CareerArc ","We're #hiring! Click to apply: Material Handler - https://t.co/DMnnnGW7bj #SaltLakeCity, UT #Job #Jobs #CareerArc"
"290599","tmj_chi_hrta","hiring job Hospitality Bolingbrook CareerArc ","We're #hiring! Read about our latest #job opening here: Host/Hostess - https://t.co/OAxXFy8eFk #Hospitality #Bolingbrook, IL #CareerArc"
"254596","tmj_chi_health","Elgin MedTech Job Jobs Hiring CareerArc ","Want to work in #Elgin, IL? View our latest opening: https://t.co/4Jnm2BCTqK #MedTech #Job #Jobs #Hiring #CareerArc"
"381010","tmj_dfw_retail","job FortWorth Seasonal Hiring CareerArc ","Interested in a #job in #FortWorth, TX? This could be a great fit: https://t.co/mbo6NPQYMC #Seasonal #Hiring #CareerArc"
"668037","TotalTrafficNYC","Montville traffic ","Closed in #Montville on US-202 SB between CR-655 and I-287, stopped traffic back to CR-655 #traffic https://t.co/cLJ9IKsg5n"
"186573","tmj_sac_cstsrv","hiring job ","We're #hiring! Read about our latest #job opening here: Juice Bar Team Member - https://t.co/8QcqL9yB16… https://t.co/HozreXBCYS"
"440045","tmj_NEO_retail","hiring Omaha Retail Job Jobs CareerArc ","Want to work at AT&amp;T? We're #hiring in #Omaha, NE! Click for details: https://t.co/SCr5S9SmYD #Retail #Job #Jobs #CareerArc"
"337578","tmj_wi_sales","job Appleton Sales Hiring CareerArc ","Interested in a #job in #Appleton, WI? This could be a great fit: https://t.co/qBUN31oIil #Sales #Hiring #CareerArc"
"113673","tmj_dfw_cstsrv","job ","This #job might be a great fit for you: shift supervisor - Store# 10575, GASTON &amp; HASKELL - https://t.co/eI4Fufapxr… https://t.co/WL3JBdWXLk"
"719374","tmj_NAS_retail","hiring OysterBay Retail Job Jobs CareerArc ","Want to work at CVS Health? We're #hiring in #OysterBay, NY! Click for details: https://t.co/GbQZ9RKFmR #Retail #Job #Jobs #CareerArc"
"293067","tmj_bos_nursing","job Nursing Lawrence Hiring CareerArc ","This #job might be a great fit for you: Emergency Room Travel RN - https://t.co/wcvFVLWEZt #Nursing #Lawrence, MA #Hiring #CareerArc"
"428113","tmj_mia_retail","job Retail Miami Hiring CareerArc ","This #job might be a great fit for you: Store Team Member - https://t.co/u9HBVzrcLl #Retail #Miami, FL #Hiring #CareerArc"
