"","name","hashtag","text"
"1825787","LuzOrtega7902","","El hambre ataca 🐷 (@ LOMIDEI-Bodega-Lomiteria in San Lorenzo) https://t.co/qgsFUP3cOv"
"1272682","RunAwayBill","RunAwayBill ","Virginia Beach, Virginia - bar 350 is “Craft Burger Bar” with bartender Dawn #RunAwayBill… https://t.co/11ylRp9afP"
"1309230","DJneniRD","","ESTO ES HOY EL CUMPLE AÑO DE LOS MIOOOS!! joseloproduction djmasard @thumegadivo yo_soy_ronyflow… https://t.co/kW3Ip5r3sI"
"1103284","KristinOmdahl","yarnonthebeach sunrise beach crochet ","#yarnonthebeach 004 check it out on my YouTube channel! #sunrise #beach #crochet… https://t.co/EWqwVG8lmm"
"1336888","Jaxie32","tbt ","#tbt @LeilaLo  to that time when we went home at 12:00 and thought… https://t.co/exVHDxfXoj"
"1436100","hopeyyy_94","","Today was awesome played Air-soft for the first time and it was a… https://t.co/rpfVJXX9UE"
"393670","MikyONeil","Madrastrazone ","La #Madrastrazone 😂 en Cancún, Quintana Roo https://t.co/rwqSuY6JaT"
"798263","jws_23","TheLastJedi ","Pregaming for #TheLastJedi tomorrow with The Force Awakens. - Drinking a King Sue by @theTGBNews @ Do Women Know Ab… https://t.co/0DO1NJ2AQY"
"1801314","TylerDJohnson","","I'm at Columbine High School in Littleton, CO https://t.co/90NEQxWmIX"
"756882","Korkobi1","","Excelente Mitad de Semana! Piezas disponibles en showroom como nuesta Silla Acapulco verde… https://t.co/GnP2AhgsMm"
"1741573","CATSalonMN","catsalonmn spraytan ","It’s not too late to book your spray Tan for New Years Eve! 651-263-5924 #catsalonmn #spraytan… https://t.co/kV6eeCwQYV"
"1087209","Araujovivianne","casadeartesaguinaldosilva ","Com meu amado @aguinaldaosilva !❤️ #casadeartesaguinaldosilva em Theatro NET Rio https://t.co/HTBjuwRQHb"
"14065","acmazo","","🍗🥚🥐🍳🥞🌭🍔🥓 @ Royal Embassy Condominium Association https://t.co/KwDbf7gbr9"
"558324","tigredk27","cocacolaflowfest daddyyankee shakyshake mexicocitydf ","#cocacolaflowfest #daddyyankee #shakyshake #mexicocitydf en Coca Cola Flow Fest México https://t.co/J1WVxRvRfC"
"987313","arghlemonster","","Amo meu fogão,  a mesa é feita de angelim pedra. Cu que é TOP. em Rio de Janeiro https://t.co/XSHqMTCjfk"
"265065","DjJohnnyRip","pullup saturdaynight december9th Movie ","#pullup Big Brother @iamuneeqmuzik Will be going in #saturdaynight #december9th It’s a #Movie… https://t.co/MZFp0zsHVu"
"337370","lichaferreyra","","What are you talking about ? 🤔Lol 🇨🇦📸@jrwoneword @designjunkies09… https://t.co/UAgSshDIuO"
"1932309","eurieclectic","travelphotography streetphotography bluehour architecturephotography atlixco ","Bye Atlixco #travelphotography #streetphotography #bluehour #architecturephotography #atlixco… https://t.co/0fTt6nhx1L"
"1434869","ToddBergin","","💥🍺💥 Not only does Modern Times put out the best beer on the planet, their cans are fucking works… https://t.co/zTZl1RWeho"
"1164304","TardesCaliente","tardescalientes chiste martes miami amor1075 ","🤣😂🤣😂 #tardescalientes #chiste #martes #miami #amor1075 en Univision, Miami... https://t.co/1K5MjuPh2q"
"301242","8495ffe3e02949a","","@LorenaATorresF feliz Navidad https://t.co/ST20B7UmIM"
"1658038","marcuscrvlh","","Bom dia! em Av brasil https://t.co/uBQoXr7kow"
"933884","Italo_Gordinho","","Praça Portugal, uma das mais lindas do Brasil, não, do mundo, do Universo.  salles_mae… https://t.co/bqNH0iN9MO"
"1843623","tmj_bos_sales","job Waltham Sales Hiring CareerArc ","Interested in a #job in #Waltham, MA? This could be a great fit: https://t.co/A27MsVspfR #Sales #Hiring #CareerArc"
"253340","teambuildingny","executivecoaching leadership ","Morning #executivecoaching meeting. Focus on changes in #leadership behavior &amp; development of… https://t.co/68tyqvpb9F"
"1647225","AlcanderLoyola","","Los emojis (que no son emojis) de la CDMX ya están disponibles en iOS y Android. https://t.co/j2TbE22wH0 https://t.co/N2HfsaR6FN"
"1774124","marciom","floresnavida ","#floresnavida em Cascavel, Parana, Brazil https://t.co/TBvpmx7P1C"
"679217","tmj_IDT_NURSING","IdahoFalls job CNA Hiring CareerArc ","If you're looking for work in #IdahoFalls, ID, check out this #job: https://t.co/EmVSLzJxs1 #CNA #Hiring #CareerArc"
"396457","rafaellaserpa","","casinha de vó❤️ (@ Quadra 2 in Brasília, DF) https://t.co/Qg6WHNnvM2"
"1326588","marsrepublik","","I never thought of myself as a CREATIVE until i stared to create my own marketing material and… https://t.co/rSNu796kLG"
"1723325","brokerpena","listing NorthMiamiBeach FL realestate realtor ","Check out my #listing in #NorthMiamiBeach #FL  #realestate #realtor https://t.co/lVALbkisS0 https://t.co/qkfRwUOEwV"
"356750","regiperri","","Acabou de publicar uma foto em Coletivo 489 https://t.co/oA58R7Sx8I"
"587988","Swaynski","photography wedding ","Partying hard for the Campana Wedding tonight!! watch_wiley @dallasdc #photography #wedding… https://t.co/h0WnC4NVQH"
"358293","SiVasques","tbt melhorshow saudade querodenovo ","Como eu tava há um mês! ❤ Por mais shows no Allianz #tbt #melhorshow #saudade #querodenovo… https://t.co/faTBWs1PAw"
"564017","ponchocarrasco","","Carnitas asadas para este frío (@ Puerta Real in Villa Corregidora, Querétaro) https://t.co/xl2lEa3HaU"
"1612292","ZamoraO","running ","I'm par de vueltas #running @ Pentagonito San Borja - Lima https://t.co/eqbvUYa7BH"
"1504688","DJRL1","Grownmangang ","Musician's live music #Grownmangang @ Scat Jazz Lounge https://t.co/byBiiuE8a8"
"1402877","TanyaTalksALot","coach ","I asked Paxton to make his best #coach Kurt @KurtDalphond face. This is what he did, he said you… https://t.co/xN4AktRXDR"
"1105104","iamchiharumuto","","🚶🏼‍♀️🚶🏼‍♀️🚶🏼‍♀️ @ Harlem–125th Street https://t.co/CaGKlYtZdr"
"128266","MaddyOliveeira","","I'm at Casinha da Maddy https://t.co/gFffMab35H"
"315776","knapptasticdsgn","hotrod vintage chevy custom classiccar lowrider bagged classic slammed oldschool ","#hotrod #vintage #chevy #custom #classiccar #lowrider #bagged #classic #slammed #oldschool… https://t.co/CL7vqP32pW"
"86201","Toubee_Yang","","I'm at Atlanta Breakfast Club in Atlanta, GA https://t.co/ASPBnqArgN"
"873855","EGOEntComplex","","TONIGHT WILL DEFINITELY BE A MOVIE AT @egoentcomplex 🎥🎥🎥🎥 IT'S ""BBW 4 - PT. 1 NEMON MARCUS BDAY… https://t.co/woFGTucoYG"
"1189429","emoracze","","The wall of clients at @aboutdci it's like a Where's Waldo to find @gatewayarchpark @ 215 Park… https://t.co/hpXup2WaFl"
"1784992","sunplacetanning","","29% OFF iCollection &amp; Black Diamond skincare formulas. 2/$29 UV &amp; Red-light sessions *limit 1… https://t.co/EKxxjm6Sxu"
"1146125","thecolumbusteam","","Celebrating the season and Patrick’s early birthday at The Keep in the historic LeVeque Tower… https://t.co/sY2K9bNjgk"
"346575","tefycova","Teamo Jueves Caripelas ","#Teamo #Jueves #Caripelas en Luján, Buenos Aires https://t.co/Win12q4HDx"
"936810","cinn48","","Ready to rock with The Vanishers! (@ Casbah in Hamilton, ON) https://t.co/sy1zd25uqH"
"1131809","RoyalCrowngifts","","Free gift wrapping with your purchase....   For personal gift wrapping price and details come on… https://t.co/5E8GM1Fr5K"
"22689","tmj_cin_retail","Fairfield Retail Job Jobs Hiring CareerArc ","Want to work in #Fairfield, OH? View our latest opening: https://t.co/31F1W1HVcl #Retail #Job #Jobs #Hiring #CareerArc"
"924243","che_caburito","","https://t.co/8DgK6YxJcf"
"1330158","gary_jmz","","💸 en El Jagüey, Hidalgo, Mexico https://t.co/zk9BeHyqzH"
"825494","CelebratedLady","","Want to show some winter spirit without hitting it on the nose? Check out the Celebrated Lady… https://t.co/TVHdOoU3ao"
"1328622","romulo_psilva","","I'm at Agência de Segurança, Transporte e Trânsito (ASTT) - @asttaraguaina in Araguaína, TO https://t.co/U3GaIzCDVO"
"81571","bashako","nyc rockafellercenter ","My babys #nyc #rockafellercenter en Rockefeller Center https://t.co/nl43KFWKrD"
"311011","Robert_Valente","","Rubbing pork tenderloins to go into the smoker later today. @… https://t.co/GBvjqrElBu"
"1266843","marianaprcruz","vemnimim ","235/365 - #vemnimim ceia de Natal! em Bio Ritmo Oficial https://t.co/aJjMrXXs46"
"676706","evan4sh","roymoore dougjones politics vote alabama bannon pawn editorial congress sigh ","#roymoore #dougjones #politics #vote #alabama #bannon #pawn #editorial #congress #sigh @ New… https://t.co/kStXYuzhrC"
"223861","HansenHillsCA","","Hansen Hills CA Tue Dec 5th PM Forecast: TONIGHT Clear Lo 46 WEDNESDAY Sunny Hi 73"
"1198234","carolinecwilder","","When your woke up like this hair is completely on point, you know it’s gonna be a good day //… https://t.co/gOFPtrQnX7"
"1887256","C_Mendizabal","porfinllegosanta piggyguapo ","Lo que sea por verte y hacerte feliz nano de mi vida 😍Te Amamos❤️ #porfinllegosanta #piggyguapo… https://t.co/NmN0PGHFRr"
"888501","giovoniluvsmum","","What a nice peaceful evening we had, rest in peace to the children… https://t.co/cQiglyQmUB"
"1796205","Choocoolatte","Grateful ","Such a peaceful and serene morning, especially so to relearn my favorite language. #Grateful… https://t.co/cPhWxh6PnS"
"96932","digitaldadindy","zionsville ","Amazing how often we get visiting royalty here in #zionsville @ Rosie's Place, Zionsville, Indiana https://t.co/DSspepjTaD"
"1284414","Jaxdogmom","","🇺🇸 @ George W. Bush Presidential Library https://t.co/h0v9JsWOdp"
"1454104","BKDottinHaley","","Ended a chapter of our journey yesterday saying goodbye to our first place together... I… https://t.co/9At8AWkz5g"
"940066","Javiipincha","viernes ","#viernes en Tolosa, Buenos Aires, Argentina https://t.co/SmadW4sJQX"
"1502543","JamarMDickson","artbasel2017 ","Work by Joseph C. Grant. #artbasel2017 @ South Beach, Miami https://t.co/tJ7eVhA6xn"
"283046","Gabriel_LMeG","Moda Pose ","Está cada vez mais difícil seguir os padrões impostos pela sociedade 🤦🏻‍♂️🤷🏻‍♂️ #Moda #Pose… https://t.co/NQ99ZQaO4d"
"968657","PR_4_Peace","","🐣'Peep'😍👉big_bhang420👈 💚""4 Custom Floral Arrangements &amp; High Quality Baked Goods...The Best In… https://t.co/gEWrXbqTxC"
"1608342","tmj_GAD_retail","Macon job Retail Hiring CareerArc ","If you're looking for work in #Macon, GA, check out this #job: https://t.co/2EtCrl3tTu #Retail #Hiring #CareerArc"
"1278974","ChelyVillalba","","Felicidades por la jubi 🎓💕 (@ Costa Colon in Asunción w/ @escurrafa) https://t.co/gSQMlvf6IY https://t.co/A71gyYzWZO"
"964627","omegastudios","","pedrito_arroyo and okay.well.sure setting up the @presonus StudioLive Mix Console in Studio A!… https://t.co/sx582OzoyI"
"903605","Trillium_Salon","","That’s the fucking truth... tinamadethis My new water bottle is AMAZING!! Thanks girlfriend.… https://t.co/V3jEjR7XM8"
"1013169","micmonster23","OnlyInMN Minnesota Winter Weekend StPaul Travel ","DERBY ON! #OnlyInMN northstar_rollerderby #Minnesota #Winter #Weekend #StPaul #Travel… https://t.co/apkBuRn8XZ"
"1632529","jimh1014","","Caving and getting my throat looked at.. (@ Stat Medical Services in Bayonne, NJ) https://t.co/B63Lhl90FZ"
"1135057","nexadias","","sol, mar, paz ❤☀🌊 em Praia do Guaecá - São Sebastião https://t.co/imzJY0BN9W"
"203792","gomez362014","","""@IvoCachonda: RT si te venis a la ducha a masturbarnos rico😋😋 https://t.co/LYJ2cwDtsC"" que ricura corazón síganla"
"279136","hadiatu03","","Feeling thankful for our mentor @martinruof and our phenomenal team. It feels good to be apart… https://t.co/TCblgJGerc"
"1505248","JAIMZ80","","Last Nights Pick Ups, These Foams Are Unreal In Hand And I Just Always Wanted One Of These Kaws… https://t.co/Xr3tVOWMoI"
"1248352","ColleenFranken","proud womanowned business sleep ","MATTRESS HELPER 〰🛏 SAGGING BED FIX #proud #womanowned #business #sleep 🇺🇸 Patented BACK SUPPORT… https://t.co/JGTEEtMGY6"
"1339116","Juanizaffalon","","Ya es domingo? en Santa Fe, Argentina https://t.co/SkCsKqftn4"
"1349140","FSSantaFe","","Live Artist Demos today and tomorrow from 2pm to 8pm with andrea_isabel_vargas and Chaz John of… https://t.co/p7HNqdvhC2"
"718825","keyoungfit","clubheadspeed ","Golf Fitness Coach Key Young TPI F3 NASM PES CES with some offseason driver #clubheadspeed.… https://t.co/iyBETkUqtp"
"1195353","kashhovey","","@ahryafinearts Premiere of theroyalartmovie by @blacklodgeus |📸: Steve E. Parker - © 2017| @thr… https://t.co/OtuEfsCITa"
"1835957","Mo_Go_Po_Mo","","Still time to tag your photos of your creations using threads from https://t.co/nnPxzdLdwM for the… https://t.co/7MEm6yS0wy"
"270435","20Migueamarin","","Cuando es dic y es el mes del dia de los inocentes tu mes preferido en Santiago, Chile https://t.co/EjGmshX3zt"
"1654032","montecristoem","","I'm at El Rey León - @elreyleonmexico in Miguel Hidalgo, Mexico City https://t.co/8tHO4AnszW"
"1378409","LeonardEugenius","flashbackfriday flashback gym shoulders ","#flashbackfriday to Erik taking up way too much of my frame! . . . . #flashback #gym #shoulders… https://t.co/mQOOvLJ7AQ"
"1488277","JBRdjlover","Santiago Chili ","Follow me to night #Santiago #Chili  🔥🔥🔥🔥🔥🔥🔥 @ Santiago, Chile https://t.co/iYrI7u1iJN"
"1443627","RyanGleason","TeamGPT ","#TeamGPT please be careful. @ Gleason Performance Training https://t.co/9YFH1wbcEi"
"1144088","CityGearFonSW","","Hey Guys Dont Miss Your Chance To Make Someone Xmas Special By Copping The Hottest Release This… https://t.co/plxxYBrITB"
"146509","Modelooliveira","calor ","Vrauu, calor pode !!! #calor em Bragança Paulista https://t.co/ruQAC5650s"
"208721","sagepado","coldnightout music art thenorthfacemx LDMX ldmxproducción ","A Cold Night Out thenorthfacemx #coldnightout #music #art #thenorthfacemx #LDMX #ldmxproducción… https://t.co/Ht3jrgHmXD"
"1080819","LakeForest_CA","","Lake Forest CA Sun Dec 17th PM Forecast: TONIGHT Patchy Fog Lo 53 WEDNESDAY Patchy Fog Hi 73"
"171845","NitikaAchalam","","Every time I step on to my mat or sit in meditation there is a process. The process sometimes… https://t.co/QlZcfPKyWN"
"1229065","PeggyVDW","happyholidays gno holidays ","#happyholidays everybunny ! GNO #gno silliness with the gfs. starting the #holidays off with a… https://t.co/6yAKYW2DMc"
"453845","tmj_chi_itqa","BuffaloGrove job QA Hiring CareerArc ","If you're looking for work in #BuffaloGrove, IL, check out this #job: https://t.co/ZH0jgc2VYa #QA #Hiring #CareerArc"
"169677","babaganouch","","Birthday Week Day 3! Made my favorite New York Times Chocolate Chips… https://t.co/wGOwcQKwOa"
"706739","melissaledezmab","","I'm at QUIERO FRUTA in San Lorenzo, Departamento Central w/ @nenoalaniz https://t.co/0lygpFchnS"
"1950810","Rxsuperstar","bestofnine2017 ","#bestofnine2017 @ New York, New York https://t.co/39BHC5Ch8S"
"1226816","tstranger25","","The girl at the gas station was asleep so I left the money on the counter AFTER I couldn't wake her up behind the counter shaking her.."
"615915","ALE_PANIZZ","","6km nada mal para empezar la semana 😉 y la vista? Uffff 😍😍😍 (@ Viveros de Coyoacán in Coyoacán, DF)… https://t.co/tos3G7L28E"
"550976","javcard","","I'm at @Alkosto in Bogotá, Distrito Capital https://t.co/yhkkpslsH6"
"1359711","jobragag","","La vida es demasiado corta, sonríele a quien llora, ignora a quien… https://t.co/Llp9fLoMNk"
"716029","MrDollar_Dream","","I want to wish a very Happy Birthday to the man who taught me to… https://t.co/aUkfVJKufH"
"96757","djxtasy","SundayFunday ","You already know what today is! #SundayFunday at @horatweets  the hottest dancers on Halsted st.… https://t.co/suW54jpnn0"
"1647559","dioespin","","I'm at AT&amp;T Center in San Antonio, TX https://t.co/F5OQklYG5C"
"272685","chefbrotherluck","","The whole bravotopchef squad is feeling some kind of way about the upcoming season Premiers… https://t.co/KpMSekfDQJ"
"1043041","ashleyclement94","","A blast from Christmas past 😜  Always a fun time with my MHS babe 💙… https://t.co/c6ZqE7l6VG"
"1467193","BobbiSchutz","ChristmasEve snuggle adt airedalesofinstagram dogsofinstagram dog selfie KeepingWarm ","#ChristmasEve #snuggle #adt #airedalesofinstagram  #dogsofinstagram #dog #selfie #KeepingWarm… https://t.co/cQD9Sfl0Iy"
"216667","jordan_beecham","update blackpanther marvelmovies comics ","Latest #update on #blackpanther #marvelmovies #comics I’m loving this experiment. @ Castle Rock,… https://t.co/lkhcF42Nra"
"1714311","LadyVBDJ","celebratingbirthdays1stFriday ","#celebratingbirthdays1stFriday@Vanessa’s @ Vanessa's Positive Energy Community, Entertainment… https://t.co/1Ss83Hb7Bg"
"731510","turtle_power10","","Just posted a photo @ Union Station (Seattle) https://t.co/UsN15twEii"
"913750","MD_2389","","Noms with@kaitherocelin (@ Freddy's Frozen Custard &amp; Steakburger in Lees Summit, MO) https://t.co/LL5v4B296A"
"358182","14Almaha","","I'm at Phoenix Sky Harbor International Airport - @phxskyharbor in Phoenix, AZ https://t.co/bwcusMF9Gq"
"1666637","soiiichill","snowboarding ","ซีซั่นนี้ไม่ได้มาเล่นๆนะฮ้า🏂🏂🏂 #snowboarding @ Attitash Ski Resort https://t.co/WSa56Zyshq"
"244232","ddiannatajilaaa","","I'm at Presídio do Distrito Federal II (PDFII) in Brasília, DF https://t.co/5hGBzQ6zs5"
"294300","AintBeadHaven","catsofinstagram ","Theo is soaking up the warmth this evening. Smart kitty.  - - - - - #catsofinstagram… https://t.co/7PnpbliNgZ"
"1361457","J_C_Croke","","Had THE best dinner ever at @alorestaurant last night. Every dish and wine pairing was… https://t.co/J1KyFjqbIp"
"712218","ElleryMFG","","Setting up a large bandwheel on our NEO20.  Appreciate our content? Want to see more? Please… https://t.co/qVm5qfJzCk"
"1493058","DanieLFlpa","","I'm at @PlazaMayorLeon in León, GTO https://t.co/wP6ImbEWUF"
"773177","districtchicago","","Two LONG days, but we got the store completely remerchandised with a ton of new items. Holiday… https://t.co/aUKHVehQCf"
"244884","Fairfield_OH","","Fairfield OH Wed Dec 6th AM Forecast: TODAY Partly Cloudy Hi 45 TONIGHT Flurries Lo 25"
"886786","tmj_hou_util","job Houston Utilities Hiring CareerArc ","Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/sqOYUpIYwM #Utilities #Hiring #CareerArc"
"401179","imaginaryvan","fogcouver ","Nothing to see here. #fogcouver @ VCC - Vancouver Community College https://t.co/kpd7SUjTOr"
"1856401","tmj_sfo_web","SanFrancisco job WebDesign Hiring CareerArc ","If you're looking for work in #SanFrancisco, CA, check out this #job: https://t.co/MQ2RwJtbCD #WebDesign #Hiring #CareerArc"
"441135","carbonpapers","dog dogs pug pugs puppy puppies pugsofinstagram dogsofinstagram ","i always have fomo 😭 . . #dog #dogs #pug #pugs #puppy #puppies #pugsofinstagram #dogsofinstagram… https://t.co/lQDqNAk8W3"
"1213764","North_Las_Vegas","","North Las Vegas NV Tue Dec 19th PM Forecast: TONIGHT Partly Cloudy Lo 40 WEDNESDAY Windy Hi 63"
"44190","Night_risk","Endomondo endorphins ","I just finished walking 2.40 miles in 1h:41m:38s with #Endomondo #endorphins https://t.co/wLMEkEYZnG"
"886551","Casa_Jharikanda","",""" Ser es lo que tú eres. Tú eres Ese profundo Misterio en donde las… https://t.co/8AuFLRLihA"
"1955926","LoMasNuevoH","drones ","Especial de #drones en Lo + nuevo https://t.co/86qFfyannY"
"1264905","de_diego","ParTime FullTime ","Pues si a veces era 4 ojos #ParTime ahora lo seré #FullTime 🤓🤣… https://t.co/uLpvaGvEMl"
"1836172","envynailbar","cute nailart envynailbar nailsofinstagram dailynailart nailaddict nailartaddict ","#cute #nailart #envynailbar #nailsofinstagram #dailynailart #nailaddict #nailartaddict… https://t.co/6bumgs088J"
"199496","RallyneSousa","","Amores Já somos 🌽🌽🌽 milhões de views no clipe amiga falsa.😍 obrigada a todos vocês pelo apoio e… https://t.co/yUYcKg9AyQ"
"926792","EllalaurenD","","Avatar Flight of Passage was amazing. @ Pandora - The World Of Avatar https://t.co/wecWPyskGJ"
"1105678","PedroMTB","","I'm at Posto Água Boa in Brumadinho, MG https://t.co/Zlg2R577ZM"
"1804033","grooming_love","","Dog grooming appointments call or text (951)221-3735 *se habla español.  Book early to avoid… https://t.co/s2JyI8K4MG"
"362737","jocuberus","abracadabra music costarica happy remenber ","Abracadabra! #abracadabra #music #costarica #happy #remenber en… https://t.co/Vbrq5rZYjv"
"1645619","vilmaandy","","Última semana!!! ・・・ DONA TU PELUCHE Y JUGUETE!!!! 🐶🐱🐻🦁🐷🐹🐨🐼🐯🐥🐝🦄🐴 Queridos todos... este verano,… https://t.co/wCbrZasUAm"
"1080794","HighlandParkCA","","Highland Park CA Sun Dec 17th PM Forecast: TONIGHT Mostly Clear Lo 50 MONDAY Sunny Hi 70"
"1597185","bloglanamoreira","baixadasantista bloggersantos meudiaadia santos ","Eu ❤️ SANTOS! #baixadasantista #bloggersantos #meudiaadia #santos em Santos/SP - Canal 5 https://t.co/9HjQSpMgzC"
"156687","thebigsalenow4","","Join me on Get Likes for Instagram. Get hundreds of likes on your Instagram photos. https://t.co/8Xcs4V9dJ7"
"1746043","L1005M","Riverton UT realestate ","See a virtual tour of my listing on 5159 W. Crimson Patch Way #Riverton #UT  #realestate https://t.co/KbXaCGANYy https://t.co/lWigGGp6ow"
"1886138","jimesiri","mundopirotecnico ","🎆Para recibir este 2018 con muchos colores ❗️❗️❗️ 🎇 mundopirotecnico #mundopirotecnico… https://t.co/Q9HMOVZv9e"
"735522","CortriceB","","Somehow I can’t load all my videos at once. Workout with woman_gone_strong4life @ LA Fitness -… https://t.co/tLbjsRQnU3"
"812408","tmj_mad_constru","hiring Construction BeaverDam Job Jobs CareerArc ","We're #hiring! Click to apply: TIG Welder - https://t.co/RxLhXW3zx2 #Construction #BeaverDam, WI #Job #Jobs #CareerArc"
"1214441","layesica","improv sketch secondcity gradrevue acting writing hollywood ","We’ve come a long way, baby!#improv #sketch #secondcity #gradrevue #acting #writing #hollywood… https://t.co/z5Ap9DdjzD"
"48937","mrjoeham","","Looks who feeling better. He goes from 106 degree temperature 🤒 in the ER just yesterday… https://t.co/J7x4Uemvco"
"1181268","thebestboxever","merrychristmas merrychristmasyall texas cookiesoftheday ","Hurry in, they’re going fast today! #merrychristmas #merrychristmasyall #texas #cookiesoftheday… https://t.co/5SrmegWwrQ"
"1580566","salonink","","Merry Christmas from our family to yours ❤️ @ Salon Ink https://t.co/GwSerGrdC4"
"611826","tmj_abq_mgmt","Albuquerque job BusinessMgmt Hiring CareerArc ","If you're looking for work in #Albuquerque, NM, check out this #job: https://t.co/gMpRbgyrfR #BusinessMgmt #Hiring #CareerArc"
"61893","_brenoamorim","","I'm at Chopperia Curupira https://t.co/wfsoQ00WTA"
"989301","LadyRasheeda","","❤️ em Juiz de Fora https://t.co/g8U291xm5H"
"1650999","leoragazza","Instagram gifts joy rod family nephew christmaspresents celebration panama ","#Instagram #gifts #joy #rod #family #nephew #christmaspresents #celebration #panama @ Panama… https://t.co/gXDUq7Jiew"
"46171","YasmiinDuque","dança amo ","Dança do Ventre 💃❤#dança #amo em Petrópolis, Rio de Janeiro, Brazil https://t.co/x8i8pyMNPp"
"1338218","JliaAndrade2","","I'm at Quadra 43 in Brasília, DF https://t.co/HfrIk8qkZA"
"1588868","PersonalOwn4g3","","Blueberry Milkshake IPA. Good, not great. - Drinking a Bantha Milk by @TheTapBeer at @flixbrewhousein  — https://t.co/8wfI8z6c8b"
"493418","linda_shank","christmaspineapple ","#christmaspineapple @ Jeannette, Pennsylvania https://t.co/vE9oDcWfQ6"
"1917021","FelipeMellaR","","Todo terreno, mirando los caballos en Los Vilos, Chile https://t.co/JQD5dqeq2P"
"806622","MartinezCon167","","Good morning. ❄️🗽 @ Martinez Consulting Services https://t.co/yTpLtInc2G"
"807552","doodlehedz","inthahood ","Gear up &amp; get out #inthahood  NONIAandNORTHFACEville @ Central Harlem https://t.co/E70uzzcGIH"
"911386","JenNorcross","","Coffee talk and Christmas shopping :) (@ Savoy Bookshop and Cafe in Westerly, RI) https://t.co/gQIyyBlHrW"
"753825","vivioflowers1","","Birch bark for Christmas? An element that might surprise your guests, adding texture in a simple… https://t.co/t3UArYeLEl"
"872429","FashionColorist","balayagelove ","Hair so nice, you have to show it twice✌🏼 Tap twice for sound &amp; of course #balayagelove  B A L A… https://t.co/I1zYeE4f4U"
"838498","DepEskudlark","","Minha maior emenda, o valor mais elevado para a saúde, a causa mais nobre para o bem de quem… https://t.co/XCPsX3TeMB"
"1441423","CompendioDeport","Futve ","#Futve Agradecidos con los representantes de @femeninofvf por tomar en cuenta nuestra labor. Qué… https://t.co/vYrSNID1B4"
"1170315","MarcosalanTj","","De boa 😎 em Fortaleza, Brazil https://t.co/I1mUCqPLcq"
"1082990","_guomi","FalsaNavidad LosBellini Famiglia ","Festejando la #FalsaNavidad  #LosBellini ♡ #Famiglia en Villa Luro, Distrito Federal, Argentina https://t.co/Z6x968O09D"
"1815472","allanstylelife","boanoite ","#boanoite  💋 em Vila Mariana - Bairro de São Paulo https://t.co/6pIpxhgB2x"
"544611","Isolinacrea","talentovenezolano costura vestidos moda runaway ","Esto será un hermoso vestido #talentovenezolano #costura #vestidos #moda #runaway en La Condes,… https://t.co/I5E56znDhf"
"950382","prcarceliano","","Estou na última agenda do ano aqui em Roraima Deus está fazendo uma obra poderosa em nosso meio… https://t.co/qoQAQOZPgT"
"1720871","Periscopecart","","It's warm like a sauna in an @Periscopecart cart! @ Periscope Coffee https://t.co/UWAb2N5y8o"
"1902743","wiblish66","","Espejo de agua plata, vierte la esencia de sentir más allá de lo evidente, es un hecho y nada… https://t.co/JVXGzPuS5R"
"1020303","Ulihp95","","Ni cesar millan tenia unos perros tan chingones como mis… https://t.co/P2jx4jnkcB"
"1892008","yogitarist","","Putting the finishing touches on the program tomorrow night @fnhaddonfield :) playing 7-8 and… https://t.co/J0Wsf9Ke1q"
"1102984","lohbarbosa15","","I'm at Carrefour in Rio de Janeiro, RJ https://t.co/q16RDfOXJH"
"506852","lilianaberdi123","","@laplace_victor que lindo verte en ANIMALES SUELTOS te quiero mucho y admiro mi querido afecto especial"
"1313975","Oliver70333","",".@manuu_andradde (@ Edifício Florae in Nova Iguacu, rj) https://t.co/F620rfR3Uy"
"904909","_BiaPaluma","","Que raiva da bocuda da minha Irmã e da amg dela pqp"
"1016182","pazzox","christmas christmastree christmasparty ","All I want for Christmas is... WINE! 😜🍷🎄 // #christmas #christmastree #christmasparty… https://t.co/GvM4AN2OT1"
"1116883","NYCmob79","","I'm at Starbucks in Westbury, NY https://t.co/oGvLm9b4oo"
"882014","Riverdale_NY","","Riverdale NY Fri Dec 15th AM Forecast: TODAY Snow Hi 29 TONIGHT Snow Lo 25"
"292724","Cat_Connoisseur","12daysofchristmasGF wednesdayhaul giveawaytime beautybuzz ","#12daysofchristmasGF 🛍💕🎄💋  • • • • • • • • #wednesdayhaul #giveawaytime #beautybuzz… https://t.co/L1dmRJv9wj"
"1209280","Indy_DIY_Garage","FORSALE DIYGarage ","Today's Toy. Coming up #FORSALE at #DIYGarage tomorrow. Stay tuned for details // 6 Speed Manual… https://t.co/9VhwhS4Zd8"
"1695285","tiamurdoch_","","Before Red Rock Canyon today🌞🌋 @ Las Vegas, Nevada https://t.co/wBKe84SYCs"
"540600","mwilliampanek","latergram Follies NTLive ","Well, this was stunning and beautiful and devastating 💃 #latergram #Follies #NTLive… https://t.co/ArYf8sLAdn"
"564993","nefmex","","Por acá. (@ Novedades de Quintana Roo - @novedadesqroo in Cancún, QR) https://t.co/2bCcijgYMh"
"858956","FBRONS","","Just posted a photo @ Curaçao https://t.co/zDng4yKCnM"
